name,ra,dec,survey_key,grade_truth,binary_label,source,region,tractor_type,p_meta,leak,unit_id,image_path,image_path_v2r,render_sha,render_sha_v2r,truth_class,is_positive,is_stress,is_anchor,cowls_band,cowls_ranking,cowls_theta_E,known_lens_name,known_type,known_sep_arcsec,centre_is_deflector,layout,field_class,proposal,mag_r,prior_exposure,pipe_grade_passcount,pipe_inspector_conf,pipe_score,in_frame,half
J35830404+2204845,358.3040395841121,22.04844816815682,jwst,,nonlens,truth_jwst,7119,,,no,,golden/kits_truth/J35830404+2204845.jpg,golden/kits_truth_v2r/J35830404+2204845.jpg,ce23a9c6f4180627,085078bed04a7959,negative,False,False,False,,,,,,,False,color,blank,7119,19.796408,0,,,,False,design
J358649-3036735,3.586491625887688,-30.36735496278946,jwst,,nonlens,truth_jwst,2561,,,no,,golden/kits_truth/J358649-3036735.jpg,golden/kits_truth_v2r/J358649-3036735.jpg,22a026e3005cc5c0,4b6be282113f2553,negative,False,False,False,,,,,,,False,color,cluster,2561,19.360102,0,,,,False,holdout
J359233-3034786,3.592326799567693,-30.34785768968933,jwst,,nonlens,truth_jwst,2561,,,no,,golden/kits_truth/J359233-3034786.jpg,golden/kits_truth_v2r/J359233-3034786.jpg,303563135c8ce4ce,649cc15c890b2e33,negative,False,False,False,,,,,,,False,color,cluster,2561,19.950594,0,,,,False,holdout
J3644671+318345,36.44670886057831,3.183450205206482,jwst,,nonlens,truth_jwst,3325,,,no,,golden/kits_truth/J3644671+318345.jpg,golden/kits_truth_v2r/J3644671+318345.jpg,976f09b3628ca5b4,547d4ae8f806838e,negative,False,False,False,,,,,,,False,color,blank,3325,20.07283,0,,,,False,holdout
J365031-3042229,3.65030760466143,-30.42229072712839,jwst,,nonlens,truth_jwst,2756,,,no,,golden/kits_truth/J365031-3042229.jpg,golden/kits_truth_v2r/J365031-3042229.jpg,6de464e51481d288,ee0bfff00641d743,negative,False,False,False,,,,,,,False,color,cluster,2756,20.81492,0,,,,False,design
J3805492-4440113,38.05492402108304,-44.40112695737225,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J3805492-4440113.jpg,golden/kits_truth_v2r/J3805492-4440113.jpg,9931b8314684d4ed,e973548f62fd58b3,negative,False,False,False,,,,,,,False,color,cluster,6882,19.21104,0,,,,False,holdout
J3809127-4434442,38.09127204002051,-44.34442221055326,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J3809127-4434442.jpg,golden/kits_truth_v2r/J3809127-4434442.jpg,2a940b0327211e06,f2926ee605add429,negative,False,False,False,,,,,,,False,color,cluster,6882,20.40111,0,,,,False,design
J3809318-4435246,38.09317968511976,-44.35245599825957,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J3809318-4435246.jpg,golden/kits_truth_v2r/J3809318-4435246.jpg,8f082cf5537a1e79,a6c3b2568d66199d,negative,False,False,False,,,,,,,False,color,cluster,6882,19.705599,0,,,,False,holdout
J3868725-5852076,38.6872532956918,-58.52076385312191,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J3868725-5852076.jpg,golden/kits_truth_v2r/J3868725-5852076.jpg,f95615de024d3f90,8caeb232271aecc3,negative,False,False,False,,,,,,,False,color,cluster,5594,19.188566,0,,,,False,design
J3996953-159313,39.96953300379134,-1.593130250607704,jwst,,nonlens,truth_jwst,5890,,,no,,golden/kits_truth/J3996953-159313.jpg,golden/kits_truth_v2r/J3996953-159313.jpg,b0e62bdd093557d9,67aa4eda86d583e1,negative,False,False,False,,,,,,,False,color,cluster,5890,19.641243,0,,,,False,design
J3998844-162036,39.98844005988401,-1.620361530810613,jwst,,nonlens,truth_jwst,5890,,,no,,golden/kits_truth/J3998844-162036.jpg,golden/kits_truth_v2r/J3998844-162036.jpg,a09947aa21ba009a,f93f97e9a9e90a16,negative,False,False,False,,,,,,,False,color,cluster,5890,19.259321,0,,,,False,holdout
J4001010-159844,40.01009572879962,-1.59844053745512,jwst,,nonlens,truth_jwst,3538,,,no,,golden/kits_truth/J4001010-159844.jpg,golden/kits_truth_v2r/J4001010-159844.jpg,0c56227ce08760fd,e2358daa5a5b7075,negative,False,False,False,,,,,,,False,color,cluster,3538,20.540735,0,,,,False,design
J4132208-5302079,41.32207553350784,-53.02079146036539,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J4132208-5302079.jpg,golden/kits_truth_v2r/J4132208-5302079.jpg,5d8743f8684724de,400e434746a92625,negative,False,False,False,,,,,,,False,color,cluster,5594,20.221188,0,,,,False,design
J4132913-5302499,41.32912804102126,-53.02499147296098,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J4132913-5302499.jpg,golden/kits_truth_v2r/J4132913-5302499.jpg,c82d2ac110332d87,96c690a10802d652,negative,False,False,False,,,,,,,False,color,cluster,5594,20.527311,0,,,,False,holdout
J4136642-5302087,41.36641834356884,-53.02086591241458,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J4136642-5302087.jpg,golden/kits_truth_v2r/J4136642-5302087.jpg,85bf66f3c91088bd,ead561b3a564010d,negative,False,False,False,,,,,,,False,color,cluster,5594,19.720032,0,,,,False,holdout
J4137775-5302746,41.37775277670568,-53.02745829680575,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J4137775-5302746.jpg,golden/kits_truth_v2r/J4137775-5302746.jpg,bbe8c29351c4316f,55a45d7767fe70f4,negative,False,False,False,,,,,,,False,color,cluster,6882,19.302435,0,,,,False,design
J4140028-5304771,41.40028054044227,-53.04771209441174,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J4140028-5304771.jpg,golden/kits_truth_v2r/J4140028-5304771.jpg,742cc58bfd19e88f,aa9f1138746a93eb,negative,False,False,False,,,,,,,False,color,cluster,6882,19.1174,0,,,,False,holdout
J4312673-2101336,43.12673452023678,-21.0133604081063,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J4312673-2101336.jpg,golden/kits_truth_v2r/J4312673-2101336.jpg,533ed11642dab90c,aefa14d0e6a650bb,negative,False,False,False,,,,,,,False,color,cluster,5594,20.444513,0,,,,False,design
J4355416-5896262,43.55416376889258,-58.96262295211928,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J4355416-5896262.jpg,golden/kits_truth_v2r/J4355416-5896262.jpg,04d8a65ffc167510,3b664ea5bb0d238b,negative,False,False,False,,,,,,,False,color,cluster,5594,19.597364,0,,,,False,design
J4355654-5895280,43.55653722747429,-58.95280328505751,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J4355654-5895280.jpg,golden/kits_truth_v2r/J4355654-5895280.jpg,b506c3b856a373bf,eb867ee7800e73ab,negative,False,False,False,,,,,,,False,color,cluster,5594,20.663614,0,,,,False,holdout
J4356255-5894733,43.56255262578757,-58.94732836239645,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J4356255-5894733.jpg,golden/kits_truth_v2r/J4356255-5894733.jpg,3f86581dee6034c4,15ef7c596d264ca5,negative,False,False,False,,,,,,,False,color,cluster,5594,20.653683,0,,,,False,design
J463478+1641766,4.634784677601023,16.41766425154253,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J463478+1641766.jpg,golden/kits_truth_v2r/J463478+1641766.jpg,fafe433a099cdf5f,bf563fbcebdccda2,negative,False,False,False,,,,,,,False,color,cluster,6882,20.424164,0,,,,False,design
J465012+1637693,4.650116856428032,16.37692518194835,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J465012+1637693.jpg,golden/kits_truth_v2r/J465012+1637693.jpg,0a4d360775a6d4ec,8e7dfaa743863aeb,negative,False,False,False,,,,,,,False,color,cluster,6882,20.581303,0,,,,False,holdout
J466009+1637185,4.660085817912108,16.37185324478622,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J466009+1637185.jpg,golden/kits_truth_v2r/J466009+1637185.jpg,e212c3a4c410c2af,cd3b8dcb183c8d32,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6882,19.843533,0,,,,False,design
J466343+1639744,4.663425482601669,16.39743662411713,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J466343+1639744.jpg,golden/kits_truth_v2r/J466343+1639744.jpg,af021dcea5c995e5,7ab741d8dc21ab1d,negative,False,False,False,,,,,,,False,color,cluster,6882,20.517408,0,,,,False,holdout
J473538-4086871,4.735375844375919,-40.86870507997791,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J473538-4086871.jpg,golden/kits_truth_v2r/J473538-4086871.jpg,992b23c110fbeb34,fd78fa87d49186c3,negative,False,False,False,,,,,,,False,color,cluster,5594,19.798285,0,,,,False,design
J474845-4087377,4.74845400837626,-40.87376698953715,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J474845-4087377.jpg,golden/kits_truth_v2r/J474845-4087377.jpg,6ed4592915f27471,ecb5471645252bd1,negative,False,False,False,,,,,,,False,color,cluster,5594,20.60206,0,,,,False,holdout
J5243714-217875,52.43714488545222,-2.17875418146764,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J5243714-217875.jpg,golden/kits_truth_v2r/J5243714-217875.jpg,6113850e06ba1551,5e0741477077ded8,negative,False,False,False,,,,,,,False,color,cluster,6882,20.822702,0,,,,False,design
J5313613-2782910,53.13612893321802,-27.82910457251597,jwst,,nonlens,truth_jwst,1180,,,no,,golden/kits_truth/J5313613-2782910.jpg,golden/kits_truth_v2r/J5313613-2782910.jpg,825c1b85981fd668,7bf4c861ba64cd26,negative,False,False,False,,,,,,,False,color,blank,1180,18.758717,0,,,,False,design
J5317651-2771065,53.17651454898736,-27.71064599641933,jwst,,nonlens,truth_jwst,1176,,,no,,golden/kits_truth/J5317651-2771065.jpg,golden/kits_truth_v2r/J5317651-2771065.jpg,d79a5aa5a4d2dff0,3a5d5764ffe283d3,negative,False,False,False,,,,,,,False,color,cluster,1176,20.906263,0,,,,False,holdout
J5318769-2772550,53.1876881402424,-27.72549627591805,jwst,,nonlens,truth_jwst,1176,,,no,,golden/kits_truth/J5318769-2772550.jpg,golden/kits_truth_v2r/J5318769-2772550.jpg,cd00938f07553f69,e41acbbfbbb5b40d,negative,False,False,False,,,,,,,False,color,cluster,1176,19.283098,0,,,,False,design
J5324867-2784183,53.24867424494835,-27.84183078628272,jwst,,nonlens,truth_jwst,1283,,,no,,golden/kits_truth/J5324867-2784183.jpg,golden/kits_truth_v2r/J5324867-2784183.jpg,790c91da5bc69fe1,1e90d95b7b4a6875,negative,False,False,False,,,,,,,False,color,blank,1283,19.912098,0,,,,False,holdout
J5328406-2785654,53.28405935950865,-27.85654093980263,jwst,,nonlens,truth_jwst,2079,,,no,,golden/kits_truth/J5328406-2785654.jpg,golden/kits_truth_v2r/J5328406-2785654.jpg,dd53c8c035c5aa40,a7f9f228003b4295,negative,False,False,False,,,,,,,False,color,blank,2079,18.385784,0,,,,False,design
J5376335-1946021,53.76335278522096,-19.46020616776366,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J5376335-1946021.jpg,golden/kits_truth_v2r/J5376335-1946021.jpg,a5a0416acc6d9b35,b5f11eb695959425,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,18.901701,0,,,,False,holdout
J5376360-1946836,53.76359719346527,-19.46835813462012,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J5376360-1946836.jpg,golden/kits_truth_v2r/J5376360-1946836.jpg,486d6df3ed98a105,fc3010b2d184a351,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.101114,0,,,,False,holdout
J5377489-1947618,53.77489271751344,-19.47618172148798,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J5377489-1947618.jpg,golden/kits_truth_v2r/J5377489-1947618.jpg,409d01d8bcbe5115,7a9dbf7b8dfcf916,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.336445,0,,,,False,design
J5378386-1946893,53.7838572282735,-19.46892813556542,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J5378386-1946893.jpg,golden/kits_truth_v2r/J5378386-1946893.jpg,167c755698a033c0,2b57d9c823712fd3,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.010902,0,,,,False,design
J5971918-2993167,59.71918140757231,-29.93166684674412,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J5971918-2993167.jpg,golden/kits_truth_v2r/J5971918-2993167.jpg,28c953d3a7f313f0,96d50e39b43d511d,negative,False,False,False,,,,,,,False,color,cluster,6882,20.75869,0,,,,False,holdout
J5973691-2991571,59.73690509636513,-29.9157115545034,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J5973691-2991571.jpg,golden/kits_truth_v2r/J5973691-2991571.jpg,87de502eef6c9676,4a8648e6dc2eebbd,negative,False,False,False,,,,,,,False,color,cluster,6882,19.362719,0,,,,False,design
J6146773-4925583,61.46772584185153,-49.25582892504322,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J6146773-4925583.jpg,golden/kits_truth_v2r/J6146773-4925583.jpg,bdfe11364eead1e8,99984a2f626a5c16,negative,False,False,False,,,,,,,False,color,cluster,5594,19.866598,0,,,,False,design
J6148425-4926918,61.48424821268924,-49.26918449149932,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J6148425-4926918.jpg,golden/kits_truth_v2r/J6148425-4926918.jpg,111ee7102c91a4c0,6b67046a771a6d83,negative,False,False,False,,,,,,,False,color,cluster,5594,19.973244,0,,,,False,holdout
J6150973-4927409,61.50973483110687,-49.27408532501924,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J6150973-4927409.jpg,golden/kits_truth_v2r/J6150973-4927409.jpg,861b4038a8335b13,cb23ca6994a9f278,negative,False,False,False,,,,,,,False,color,cluster,5594,20.97572,0,,,,False,holdout
J6397111-2414198,63.97110891687281,-24.14197551957486,jwst,,nonlens,truth_jwst,6434,,,no,,golden/kits_truth/J6397111-2414198.jpg,golden/kits_truth_v2r/J6397111-2414198.jpg,75822de0d337f6e9,da30bbfbceb78058,negative,False,False,False,,,,,,,False,color,blank,6434,20.16516,0,,,,False,holdout
J6405781-2407390,64.0578080495055,-24.07390195383175,jwst,,nonlens,truth_jwst,5890,,,no,,golden/kits_truth/J6405781-2407390.jpg,golden/kits_truth_v2r/J6405781-2407390.jpg,fb7a9b4a409bc739,b5c2d0b558552c71,negative,False,False,False,,,,,,,False,color,cluster,5890,20.782972,0,,,,False,design
J6436132-1185622,64.36132100187584,-11.85622164445115,jwst,,nonlens,truth_jwst,1208,,,no,,golden/kits_truth/J6436132-1185622.jpg,golden/kits_truth_v2r/J6436132-1185622.jpg,ec7f10f65782c57a,0ed629d53641ed58,negative,False,False,False,,,,,,,False,color,cluster,1208,18.942059,0,,,,False,holdout
J6740113-289378,67.4011338351651,-2.893784619549923,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J6740113-289378.jpg,golden/kits_truth_v2r/J6740113-289378.jpg,cd49705ee1d84a35,66261af2a07a75d2,negative,False,False,False,,,,,,,False,color,cluster,6882,20.525576,0,,,,False,design
J6929477+073773,69.29476693661512,0.737733008318682,jwst,,nonlens,truth_jwst,6207,,,no,,golden/kits_truth/J6929477+073773.jpg,golden/kits_truth_v2r/J6929477+073773.jpg,49f3e2a4c5f162c0,762ee481708598b5,negative,False,False,False,,,,,,,False,color,cluster,6207,19.698202,0,,,,False,design
J694390+2627532,6.943903826635428,26.27532082102167,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J694390+2627532.jpg,golden/kits_truth_v2r/J694390+2627532.jpg,9f7e9778bba92667,4337c6642c905956,negative,False,False,False,,,,,,,False,color,cluster,5594,19.00657,0,,,,False,design
J7076877-6164171,70.76877099487962,-61.64170538443696,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J7076877-6164171.jpg,golden/kits_truth_v2r/J7076877-6164171.jpg,a0d59dd22e4ac9a3,2d6f8df2ca67b583,negative,False,False,False,,,,,,,False,color,cluster,5594,19.683542,0,,,,False,design
J7296228+010919,72.96228421721709,0.1091924342140463,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J7296228+010919.jpg,golden/kits_truth_v2r/J7296228+010919.jpg,f2fe7f94192bc321,eac2e9687afede52,negative,False,False,False,,,,,,,False,color,cluster,6882,20.391314,0,,,,False,holdout
J7296296-6935436,72.96295603397363,-69.35435770437378,jwst,,nonlens,truth_jwst,1235,,,no,,golden/kits_truth/J7296296-6935436.jpg,golden/kits_truth_v2r/J7296296-6935436.jpg,7921faff252bb78e,1ec05562e26a7015,negative,False,False,False,,,,,,,False,color,blank,1235,12.341254,0,,,,False,design
J7297133-6937170,72.97133118374485,-69.37169614511605,jwst,,nonlens,truth_jwst,1235,,,no,,golden/kits_truth/J7297133-6937170.jpg,golden/kits_truth_v2r/J7297133-6937170.jpg,49b24321b1b97996,a24a294f65d3d2c7,negative,False,False,False,,,,,,,False,color,blank,1235,15.250276,0,,,,False,holdout
J7354526-302673,73.54525882299717,-3.026733219508939,jwst,,nonlens,truth_jwst,5058,,,no,,golden/kits_truth/J7354526-302673.jpg,golden/kits_truth_v2r/J7354526-302673.jpg,5bd0e846a3d615ee,1e9333528d9dbe5e,negative,False,False,False,,,,,,,False,color,cluster,5058,20.881615,0,,,,False,design
J7355034-300033,73.55033739834332,-3.000327618297469,jwst,,nonlens,truth_jwst,5058,,,no,,golden/kits_truth/J7355034-300033.jpg,golden/kits_truth_v2r/J7355034-300033.jpg,ac2f9c405078953a,1e2fd778ed4a88dd,negative,False,False,False,,,,,,,False,color,cluster,5058,20.96609,0,,,,False,design
J7356430-1028118,73.5642967556173,-10.28117986360026,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J7356430-1028118.jpg,golden/kits_truth_v2r/J7356430-1028118.jpg,582d21e97e65c1bc,fec58819edd5fd20,negative,False,False,False,,,,,,,False,color,cluster,6882,20.224821,0,,,,False,holdout
J802897+1810048,8.028968076720068,18.10047855153479,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J802897+1810048.jpg,golden/kits_truth_v2r/J802897+1810048.jpg,9a9e29436944f26b,0b1f8d7db1d37d02,negative,False,False,False,,,,,,,False,color,cluster,6882,20.6714,0,,,,False,holdout
J803699+201708,8.036991735723355,2.017083689301141,jwst,,nonlens,truth_jwst,1022,,,no,,golden/kits_truth/J803699+201708.jpg,golden/kits_truth_v2r/J803699+201708.jpg,61e22a63da7aed3f,49f74fb75f14d22e,negative,False,False,False,,,,,,,False,color,blank,1022,20.714813,0,,,,False,design
J804700+1811523,8.046996178848152,18.11522929066815,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J804700+1811523.jpg,golden/kits_truth_v2r/J804700+1811523.jpg,982150fe3bc49192,89b39cbc42d9bf93,negative,False,False,False,,,,,,,False,color,cluster,6882,20.651873,0,,,,False,holdout
J804769+1814094,8.047690308834408,18.14093771657493,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J804769+1814094.jpg,golden/kits_truth_v2r/J804769+1814094.jpg,bf5f2e4ac81c24c4,4af34dfa7711cc50,negative,False,False,False,,,,,,,False,color,cluster,6882,18.773823,0,,,,False,design
J804801+1813123,8.048006157582916,18.13123061146315,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J804801+1813123.jpg,golden/kits_truth_v2r/J804801+1813123.jpg,f346e0a6f4366b74,a3365e616d71972f,negative,False,False,False,,,,,,,False,color,cluster,6882,18.972267,0,,,,False,design
J806086+1813290,8.060860457679043,18.13290236941103,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J806086+1813290.jpg,golden/kits_truth_v2r/J806086+1813290.jpg,e867594edfbcae41,68ef7e23999cfef0,negative,False,False,False,,,,,,,False,color,cluster,6882,19.774197,0,,,,False,design
J806401+1814734,8.064010586981825,18.14733503203635,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J806401+1814734.jpg,golden/kits_truth_v2r/J806401+1814734.jpg,3d1acdc0cbed4d26,250fa86f4e95b72f,negative,False,False,False,,,,,,,False,color,cluster,6882,19.90502,0,,,,False,holdout
J8569263-2143082,85.69263320774331,-21.43081966189783,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J8569263-2143082.jpg,golden/kits_truth_v2r/J8569263-2143082.jpg,4cb4adcfaa4df2d9,659d693392a34211,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.063063,0,,,,False,holdout
J8570749-2142357,85.70748805606112,-21.42356943847532,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J8570749-2142357.jpg,golden/kits_truth_v2r/J8570749-2142357.jpg,58ac9ebd8503c326,271b417efe880b07,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.939013,0,,,,False,design
J859500+243201,8.594996886209083,2.432011540919833,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J859500+243201.jpg,golden/kits_truth_v2r/J859500+243201.jpg,6cd639163400c8c6,625273ea866c9694,negative,False,False,False,,,,,,,False,color,cluster,5594,20.047863,0,,,,False,holdout
J8666584-5375505,86.66584292820423,-53.75504871358589,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J8666584-5375505.jpg,golden/kits_truth_v2r/J8666584-5375505.jpg,ec9382a5923bf97d,5b6717702f908439,negative,False,False,False,,,,,,,False,color,cluster,5594,17.668451,0,,,,False,holdout
J8730044-6209360,87.3004379134483,-62.09360338432579,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J8730044-6209360.jpg,golden/kits_truth_v2r/J8730044-6209360.jpg,397a9d1c5ccca36e,1dabd5ca8acb209d,negative,False,False,False,,,,,,,False,color,cluster,5594,20.425856,0,,,,False,holdout
J8731668-6207344,87.31668495777572,-62.07344012427006,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J8731668-6207344.jpg,golden/kits_truth_v2r/J8731668-6207344.jpg,7693652ad9c206d6,1ce72210e19e7d5f,negative,False,False,False,,,,,,,False,color,cluster,5594,20.947878,0,,,,False,holdout
J8734971-6208053,87.3497121737563,-62.08052816077716,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J8734971-6208053.jpg,golden/kits_truth_v2r/J8734971-6208053.jpg,40032889b0a0274c,edac17308d0c2507,negative,False,False,False,,,,,,,False,color,cluster,5594,20.947615,0,,,,False,design
J881166-2023687,8.811658095643486,-20.23686708269695,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J881166-2023687.jpg,golden/kits_truth_v2r/J881166-2023687.jpg,dc5a0ddc02b34d81,02e1cc10bb1c63e3,negative,False,False,False,,,,,,,False,color,cluster,6882,20.295166,0,,,,False,holdout
J8826506-3369017,88.26506023796831,-33.69017159330593,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J8826506-3369017.jpg,golden/kits_truth_v2r/J8826506-3369017.jpg,71ed3d2b9f6aa25d,7f99c2fc4a320ff8,negative,False,False,False,,,,,,,False,color,cluster,6882,19.424465,0,,,,False,holdout
J8832857-3370823,88.32856847698588,-33.70823359816635,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J8832857-3370823.jpg,golden/kits_truth_v2r/J8832857-3370823.jpg,335a22d9ace1e56d,e4cbaa801961de75,negative,False,False,False,,,,,,,False,color,cluster,6882,19.578953,0,,,,False,holdout
J8834008-3368573,88.34008183834125,-33.68573412847822,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J8834008-3368573.jpg,golden/kits_truth_v2r/J8834008-3368573.jpg,3b7a36f24bc159a3,27402c178b29e154,negative,False,False,False,,,,,,,False,color,cluster,5594,19.748785,0,,,,False,design
J886041-2024869,8.860412091984958,-20.2486857812017,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J886041-2024869.jpg,golden/kits_truth_v2r/J886041-2024869.jpg,404f0776671dc7e4,46ea6a69ceaaabff,negative,False,False,False,,,,,,,False,color,cluster,6882,19.944645,0,,,,False,design
J9005029-4390718,90.05029317953344,-43.90718072372125,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J9005029-4390718.jpg,golden/kits_truth_v2r/J9005029-4390718.jpg,8ff454afb1a5253e,394092e7c5be5107,negative,False,False,False,,,,,,,False,color,cluster,5594,20.55748,0,,,,False,design
J9005506-4389393,90.05506346545792,-43.89392502585731,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J9005506-4389393.jpg,golden/kits_truth_v2r/J9005506-4389393.jpg,755c2c94e1e46f02,b6f234582cb743dc,negative,False,False,False,,,,,,,False,color,cluster,5594,20.301678,0,,,,False,holdout
J9005771-4388634,90.05771213127176,-43.88633916160988,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J9005771-4388634.jpg,golden/kits_truth_v2r/J9005771-4388634.jpg,e5bd44e433852efe,0ab183db8cc5cb7e,negative,False,False,False,,,,,,,False,color,cluster,5594,20.873983,0,,,,False,holdout
J9009866-2012117,90.0986605528366,-20.12116579203328,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J9009866-2012117.jpg,golden/kits_truth_v2r/J9009866-2012117.jpg,d9f6c54393550036,e3b44fc5499c99c6,negative,False,False,False,,,,,,,False,color,cluster,6882,19.27016,0,,,,False,holdout
J927121+915963,9.271214559549096,9.159625808559746,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J927121+915963.jpg,golden/kits_truth_v2r/J927121+915963.jpg,987cd58375853c5f,65dc95136ebc7ece,negative,False,False,False,,,,,,,False,color,cluster,6882,19.829239,0,,,,False,holdout
J927964+916705,9.279636828642774,9.167053508541542,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J927964+916705.jpg,golden/kits_truth_v2r/J927964+916705.jpg,c24d2fb7f3349b92,3aa32f02b681ba7f,negative,False,False,False,,,,,,,False,color,cluster,6882,19.156792,0,,,,False,holdout
J9395385-5771281,93.95385211884442,-57.712805842748,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J9395385-5771281.jpg,golden/kits_truth_v2r/J9395385-5771281.jpg,af02827a9023c166,96db850fdb9d34ad,negative,False,False,False,,,,,,,False,color,cluster,6882,20.011122,0,,,,False,design
J9968089-5398857,99.68089011258218,-53.98856998217566,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J9968089-5398857.jpg,golden/kits_truth_v2r/J9968089-5398857.jpg,866a9618da460ab5,ed2850896ab843c5,negative,False,False,False,,,,,,,False,color,cluster,5594,18.085415,0,,,,False,design
J9969222-5397414,99.6922241580126,-53.97414033170942,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J9969222-5397414.jpg,golden/kits_truth_v2r/J9969222-5397414.jpg,bf4580cf04416dfb,829e7e75eac7792f,negative,False,False,False,,,,,,,False,color,cluster,5594,19.897442,0,,,,False,holdout
J9969294-5397094,99.69294157392056,-53.97094334110269,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J9969294-5397094.jpg,golden/kits_truth_v2r/J9969294-5397094.jpg,3b505b81e64a1bad,17a46498d129ea3c,negative,False,False,False,,,,,,,False,color,cluster,5594,17.880772,0,,,,False,design
J076153-3300005,0.7615301469077966,-33.00004973841376,jwst,,,truth_jwst,3954,,,no,u0215,golden/kits_truth/J076153-3300005.jpg,golden/kits_truth_v2r/J076153-3300005.jpg,68084787e23b2bea,03dcdd4f96a374e9,stress_D,False,True,False,,,,,,,False,color,blank,3954,20.714708,0,D,30.0,0.2847108590660275,True,design
