name,ra,dec,survey_key,score_1_4,grade_letter,label_source,bench_overlap,pool_split
DESI-034.6326-45.7615,34.63261743,-45.76147239,storfer,1,D,gradeD_consensus,False,train
DESI-034.6345-34.9600,34.63445195,-34.95999937,storfer,1,D,gradeD_consensus,False,train
DESI-034.7204+01.8792,34.72040756,1.879199592,storfer,1,D,gradeD_consensus,False,train
DESI-034.8222+15.7291,34.82221742,15.72907277,storfer,1,D,gradeD_consensus,False,train
DESI-034.8936-08.0984,34.89361069,-8.09837809,storfer,1,D,gradeD_consensus,False,train
DESI-034.9128+26.4655,34.9127729,26.46551259,storfer,1,D,gradeD_consensus,False,train
DESI-034.9884-55.4334,34.98842774,-55.43340342,storfer,1,D,gradeD_consensus,False,train
DESI-035.0558+24.2438,35.05576106,24.24376577,storfer,1,D,gradeD_consensus,False,train
DESI-035.0701-12.9660,35.07011605,-12.96603627,storfer,1,D,gradeD_consensus,False,train
DESI-035.1902-01.4189,35.19024727,-1.418855576,storfer,1,D,gradeD_consensus,False,train
DESI-035.4188-46.8757,35.41877174,-46.87566461,storfer,1,D,gradeD_consensus,False,train
DESI-035.4249-24.2483,35.42490396,-24.2483216,storfer,1,D,gradeD_consensus,False,valsel
DESI-035.4511-64.4453,35.4510798,-64.44534053,storfer,1,D,gradeD_consensus,False,train
DESI-035.5455+05.1584,35.54554318,5.158420399,storfer,1,D,gradeD_consensus,False,valsel
DESI-035.5466-42.3592,35.54662056,-42.35916932,storfer,1,D,gradeD_consensus,False,train
DESI-035.5526-16.0986,35.55257871,-16.09858457,storfer,1,D,gradeD_consensus,False,valsel
DESI-035.6435-01.2042,35.64349045,-1.204188362,storfer,1,D,gradeD_consensus,False,train
DESI-035.7158-53.4663,35.71579161,-53.46625718,storfer,1,D,gradeD_consensus,False,train
DESI-035.9176-59.0876,35.91761911,-59.0875728,storfer,1,D,gradeD_consensus,False,train
DESI-035.9540-48.8017,35.95397415,-48.80174786,storfer,1,D,gradeD_consensus,False,valsel
DESI-035.9646-26.8909,35.96460124,-26.89092216,storfer,1,D,gradeD_consensus,False,train
DESI-036.0280-11.2819,36.02803163,-11.28189592,storfer,1,D,gradeD_consensus,False,valsel
DESI-036.0461-21.0569,36.04607662,-21.05694524,storfer,1,D,gradeD_consensus,False,train
DESI-036.1025-12.6270,36.10253999,-12.62701924,storfer,1,D,gradeD_consensus,False,valsel
DESI-036.1151-18.4664,36.11508574,-18.46640764,storfer,1,D,gradeD_consensus,False,train
DESI-036.1325-11.2796,36.13252911,-11.27955517,storfer,1,D,gradeD_consensus,False,train
DESI-036.2067-54.2955,36.20665274,-54.2955285,storfer,1,D,gradeD_consensus,False,train
DESI-036.3124+18.3074,36.3124337,18.30740163,storfer,1,D,gradeD_consensus,False,train
DESI-036.3354-20.4249,36.3354317,-20.42490054,storfer,1,D,gradeD_consensus,True,
DESI-036.4229+03.9457,36.42293764,3.945714083,storfer,1,D,gradeD_consensus,False,train
DESI-036.4372+00.9723,36.43715952,0.972336314,storfer,1,D,gradeD_consensus,True,
DESI-036.4999-28.5135,36.49994485,-28.51348373,storfer,1,D,gradeD_consensus,False,train
DESI-036.5643-32.5263,36.56432801,-32.52631296,storfer,1,D,gradeD_consensus,False,train
DESI-036.6246+02.1130,36.62458178,2.113038325,storfer,1,D,gradeD_consensus,False,train
DESI-036.6316-27.1609,36.63160384,-27.16094185,storfer,1,D,gradeD_consensus,False,train
DESI-036.6672-27.7096,36.66723378,-27.70960834,storfer,1,D,gradeD_consensus,False,train
DESI-036.7736-09.8208,36.77360991,-9.820768679,storfer,1,D,gradeD_consensus,False,train
DESI-036.8082-28.1807,36.80822971,-28.18072809,storfer,1,D,gradeD_consensus,False,train
DESI-036.8864-33.5565,36.88641598,-33.55645764,storfer,1,D,gradeD_consensus,False,train
DESI-036.9177-06.5050,36.91766101,-6.504987033,storfer,1,D,gradeD_consensus,True,
DESI-037.0431-16.7587,37.04310748,-16.75868414,storfer,1,D,gradeD_consensus,False,valsel
DESI-037.2679-06.2370,37.26792444,-6.236991295,storfer,1,D,gradeD_consensus,False,train
DESI-037.2961-17.2672,37.29612601,-17.26721852,storfer,1,D,gradeD_consensus,False,train
DESI-037.3077-42.4768,37.30769988,-42.4768191,storfer,1,D,gradeD_consensus,False,train
DESI-037.3518+20.2708,37.35184178,20.27081271,storfer,1,D,gradeD_consensus,False,train
DESI-037.3752-14.1723,37.37515762,-14.17226361,storfer,1,D,gradeD_consensus,False,train
DESI-037.5699-31.3669,37.56992831,-31.36690062,storfer,1,D,gradeD_consensus,False,train
DESI-037.5773+15.0014,37.57732132,15.00137389,storfer,1,D,gradeD_consensus,False,valsel
DESI-037.7791-13.9887,37.77907241,-13.98869266,storfer,1,D,gradeD_consensus,False,train
DESI-038.0386-61.1958,38.03856406,-61.19575698,storfer,1,D,gradeD_consensus,False,valsel
DESI-038.0929-38.1106,38.0929287,-38.1106117,storfer,1,D,gradeD_consensus,False,train
DESI-038.1317-49.3279,38.13170593,-49.32785585,storfer,1,D,gradeD_consensus,True,
DESI-038.2483+05.9973,38.24832802,5.997307789,storfer,1,D,gradeD_consensus,False,train
DESI-038.2670-21.3501,38.26702148,-21.35014332,storfer,1,D,gradeD_consensus,False,train
DESI-038.2851-48.5927,38.28509059,-48.59274154,storfer,1,D,gradeD_consensus,False,train
DESI-038.4737-65.1790,38.47372431,-65.17902328,storfer,1,D,gradeD_consensus,False,train
DESI-038.5534-20.9190,38.55340204,-20.91896311,storfer,1,D,gradeD_consensus,False,valsel
DESI-038.5586-26.4768,38.55857778,-26.47680755,storfer,1,D,gradeD_consensus,False,train
DESI-038.7652-22.1948,38.76516577,-22.19476178,storfer,1,D,gradeD_consensus,True,
DESI-038.8022-03.3639,38.80219464,-3.363880584,storfer,1,D,gradeD_consensus,True,
DESI-038.8187-16.2444,38.8187068,-16.24444002,storfer,1,D,gradeD_consensus,True,
DESI-038.8207-11.3807,38.82069793,-11.38073891,storfer,1,D,gradeD_consensus,False,train
DESI-038.9259-55.0998,38.92593744,-55.09982241,storfer,1,D,gradeD_consensus,False,valsel
DESI-039.0502-19.4191,39.05022879,-19.41905818,storfer,1,D,gradeD_consensus,False,train
DESI-039.3336-33.2993,39.33355635,-33.29931755,storfer,1,D,gradeD_consensus,False,train
DESI-039.4052-24.0639,39.40518152,-24.06390867,storfer,1,D,gradeD_consensus,True,
DESI-039.4691-50.7443,39.4690575,-50.7443127,storfer,1,D,gradeD_consensus,False,train
DESI-039.5388-60.0623,39.5388487,-60.06230972,storfer,1,D,gradeD_consensus,False,train
DESI-039.5833-23.5508,39.58334725,-23.55078106,storfer,1,D,gradeD_consensus,False,train
DESI-039.6270-11.4129,39.6270235,-11.41289109,storfer,1,D,gradeD_consensus,False,train
DESI-039.7588-21.5730,39.75879315,-21.57302513,storfer,1,D,gradeD_consensus,False,train
DESI-039.7809-13.7145,39.78094261,-13.71446868,storfer,1,D,gradeD_consensus,False,train
DESI-039.7948-25.3310,39.79484986,-25.33096462,storfer,1,D,gradeD_consensus,False,train
DESI-039.8481-47.4161,39.84812152,-47.41606044,storfer,1,D,gradeD_consensus,False,train
DESI-039.9164-04.5781,39.9164394,-4.578077728,storfer,1,D,gradeD_consensus,False,train
DESI-039.9857-01.5740,39.98569862,-1.57401734,storfer,1,D,gradeD_consensus,False,train
DESI-039.9960-30.4720,39.99602177,-30.47203009,storfer,1,D,gradeD_consensus,False,valsel
DESI-040.0161-16.1209,40.01608889,-16.12085317,storfer,1,D,gradeD_consensus,False,train
DESI-040.1613-33.9136,40.16134655,-33.91362361,storfer,1,D,gradeD_consensus,True,
DESI-040.1863-14.7542,40.18631819,-14.75420582,storfer,1,D,gradeD_consensus,False,train
DESI-040.2113-21.8267,40.21129467,-21.82671041,storfer,1,D,gradeD_consensus,False,train
DESI-040.2700-31.6617,40.26997335,-31.66170588,storfer,1,D,gradeD_consensus,False,train
DESI-040.3735-59.8258,40.37346553,-59.82581179,storfer,1,D,gradeD_consensus,False,train
DESI-040.3871-27.8392,40.38714026,-27.83918126,storfer,1,D,gradeD_consensus,False,train
DESI-040.4340-01.9155,40.43403595,-1.915544085,storfer,1,D,gradeD_consensus,False,train
DESI-040.4422-41.7768,40.44220971,-41.77681676,storfer,1,D,gradeD_consensus,False,train
DESI-040.4676-24.7367,40.46758235,-24.73671661,storfer,1,D,gradeD_consensus,False,train
DESI-040.5823+00.5073,40.5823225,0.5073238538,storfer,1,D,gradeD_consensus,False,train
DESI-040.6097-50.5232,40.60965163,-50.52320104,storfer,1,D,gradeD_consensus,False,train
DESI-040.6506+16.4712,40.6505753,16.47115105,storfer,1,D,gradeD_consensus,False,train
DESI-040.8206+01.4537,40.82057339,1.453682299,storfer,1,D,gradeD_consensus,False,valsel
DESI-040.8521-02.7061,40.85206946,-2.706117811,storfer,1,D,gradeD_consensus,True,
DESI-040.8607+01.9505,40.86066891,1.950498377,storfer,1,D,gradeD_consensus,False,valsel
DESI-040.9745-37.3218,40.97451123,-37.3218246,storfer,1,D,gradeD_consensus,False,train
DESI-041.0209-44.9059,41.02092649,-44.90586419,storfer,1,D,gradeD_consensus,False,train
DESI-041.0813-47.0606,41.08127011,-47.06056584,storfer,1,D,gradeD_consensus,True,
DESI-041.1295+02.5002,41.12954506,2.500242796,storfer,1,D,gradeD_consensus,False,train
DESI-041.1557-07.2344,41.15567473,-7.234447594,storfer,1,D,gradeD_consensus,False,gate
DESI-041.2281-20.4435,41.2281023,-20.44352192,storfer,1,D,gradeD_consensus,False,train
DESI-041.2457-35.6071,41.24572392,-35.60708024,storfer,1,D,gradeD_consensus,False,train
DESI-041.2889-45.4636,41.28887493,-45.463612,storfer,1,D,gradeD_consensus,False,train
DESI-041.3344-22.7452,41.33436311,-22.74519726,storfer,1,D,gradeD_consensus,False,train
DESI-041.4339+01.5810,41.43393462,1.581048962,storfer,1,D,gradeD_consensus,False,train
DESI-041.4580-17.9033,41.45803272,-17.90334718,storfer,1,D,gradeD_consensus,False,train
DESI-041.4643-51.4975,41.46429434,-51.4975182,storfer,1,D,gradeD_consensus,False,train
DESI-041.5013-26.0155,41.50132808,-26.01547542,storfer,1,D,gradeD_consensus,False,train
DESI-041.5024-16.3292,41.50243043,-16.32922368,storfer,1,D,gradeD_consensus,True,
DESI-041.5323-32.0464,41.53226748,-32.04640417,storfer,1,D,gradeD_consensus,False,train
DESI-041.6068-17.5487,41.60684892,-17.54869611,storfer,1,D,gradeD_consensus,True,
DESI-041.6454-34.0527,41.64541626,-34.05268346,storfer,1,D,gradeD_consensus,False,train
DESI-041.6725-59.5648,41.67248885,-59.56478776,storfer,1,D,gradeD_consensus,False,train
DESI-041.7042-49.4831,41.70415129,-49.48305476,storfer,1,D,gradeD_consensus,False,train
DESI-041.7173-26.2782,41.71725117,-26.27819393,storfer,1,D,gradeD_consensus,False,train
DESI-041.7696-21.3896,41.76958587,-21.38955272,storfer,1,D,gradeD_consensus,False,train
DESI-041.8358-08.4414,41.83579042,-8.441354191,storfer,1,D,gradeD_consensus,False,train
DESI-041.9680-05.5558,41.96799146,-5.555836187,storfer,1,D,gradeD_consensus,False,train
DESI-042.0052-12.7356,42.00517172,-12.73556688,storfer,1,D,gradeD_consensus,False,train
DESI-042.0185-57.1528,42.01846066,-57.1527796,storfer,1,D,gradeD_consensus,False,train
DESI-042.1338-26.0109,42.13381483,-26.01087567,storfer,1,D,gradeD_consensus,False,valsel
DESI-042.2001-39.3157,42.20014832,-39.31568193,storfer,1,D,gradeD_consensus,False,train
DESI-042.2364-07.4787,42.23635252,-7.478735153,storfer,1,D,gradeD_consensus,False,train
DESI-042.3279-19.4972,42.32790349,-19.49722532,storfer,1,D,gradeD_consensus,False,train
DESI-042.4544-35.6505,42.45439991,-35.65046661,storfer,1,D,gradeD_consensus,False,train
DESI-042.6671-38.2030,42.66710003,-38.20302694,storfer,1,D,gradeD_consensus,True,
DESI-042.6880-34.2542,42.68800697,-34.25417657,storfer,1,D,gradeD_consensus,False,train
DESI-042.7735-53.9688,42.77348264,-53.96877415,storfer,1,D,gradeD_consensus,False,gate
DESI-042.9472-02.6135,42.94719502,-2.613547716,storfer,1,D,gradeD_consensus,False,train
DESI-042.9650-05.6161,42.96504156,-5.616092412,storfer,1,D,gradeD_consensus,False,train
DESI-043.0238-45.9415,43.02379884,-45.94153239,storfer,1,D,gradeD_consensus,False,train
DESI-043.1735-33.5513,43.17346469,-33.5512864,storfer,1,D,gradeD_consensus,False,train
DESI-043.1803-21.7594,43.18034936,-21.75936084,storfer,1,D,gradeD_consensus,False,train
DESI-043.3890-11.5463,43.38898237,-11.54628085,storfer,1,D,gradeD_consensus,False,train
DESI-043.3991-30.7153,43.39909132,-30.71525398,storfer,1,D,gradeD_consensus,False,train
DESI-043.4275-26.4933,43.42754902,-26.49332581,storfer,1,D,gradeD_consensus,False,train
DESI-043.7985-33.2498,43.7985193,-33.24981749,storfer,1,D,gradeD_consensus,True,
DESI-043.8175+01.9364,43.81748076,1.936441591,storfer,1,D,gradeD_consensus,False,train
DESI-043.8417-19.8607,43.8416684,-19.86065448,storfer,1,D,gradeD_consensus,False,gate
DESI-043.8927-02.8876,43.89273763,-2.88761434,storfer,1,D,gradeD_consensus,False,train
DESI-043.9476-48.3145,43.94763255,-48.31450939,storfer,1,D,gradeD_consensus,False,valsel
DESI-043.9774-10.3320,43.97739746,-10.33195533,storfer,1,D,gradeD_consensus,False,train
DESI-043.9822-53.0215,43.98221795,-53.02152101,storfer,1,D,gradeD_consensus,False,train
DESI-044.0468-25.6486,44.04681412,-25.64858193,storfer,1,D,gradeD_consensus,False,train
DESI-044.1196-19.5332,44.11957212,-19.5331628,storfer,1,D,gradeD_consensus,False,train
DESI-044.2189-29.4459,44.21894505,-29.44594833,storfer,1,D,gradeD_consensus,True,
DESI-044.2865-23.4348,44.28654378,-23.43480609,storfer,1,D,gradeD_consensus,False,train
DESI-044.2990-18.0365,44.29902089,-18.03646599,storfer,1,D,gradeD_consensus,False,valsel
DESI-044.3649-29.8688,44.36488332,-29.86876148,storfer,1,D,gradeD_consensus,True,
DESI-044.3751-18.3006,44.37514487,-18.30059391,storfer,1,D,gradeD_consensus,False,train
DESI-044.3954-38.5210,44.39539035,-38.52100798,storfer,1,D,gradeD_consensus,True,
DESI-044.4348-21.4487,44.43482163,-21.44867445,storfer,1,D,gradeD_consensus,False,train
DESI-044.4618-05.4858,44.46180022,-5.48582414,storfer,1,D,gradeD_consensus,False,valsel
DESI-044.6730+01.8464,44.67301036,1.846421832,storfer,1,D,gradeD_consensus,False,train
DESI-044.7764-47.4403,44.77641405,-47.44031708,storfer,1,D,gradeD_consensus,False,train
DESI-044.8789-45.0610,44.87891206,-45.06099672,storfer,1,D,gradeD_consensus,False,train
DESI-045.1000-21.0201,45.09999831,-21.02013574,storfer,1,D,gradeD_consensus,False,train
DESI-045.1811-26.9694,45.18112777,-26.96943729,storfer,1,D,gradeD_consensus,False,train
DESI-045.1995-37.4502,45.19946134,-37.45021622,storfer,1,D,gradeD_consensus,False,train
DESI-045.2130-01.4841,45.21301537,-1.484085765,storfer,1,D,gradeD_consensus,False,train
DESI-045.2222-49.6970,45.22223245,-49.69702984,storfer,1,D,gradeD_consensus,True,
DESI-045.2604-17.5527,45.26040879,-17.5526511,storfer,1,D,gradeD_consensus,False,train
DESI-045.4516-55.0678,45.45158959,-55.06781536,storfer,1,D,gradeD_consensus,False,train
DESI-045.4979-46.5389,45.49788711,-46.53889066,storfer,1,D,gradeD_consensus,False,train
DESI-045.5119-39.1788,45.51187282,-39.17879484,storfer,1,D,gradeD_consensus,False,valsel
DESI-045.6647-05.1417,45.66474178,-5.141700001,storfer,1,D,gradeD_consensus,False,train
DESI-045.7889-06.4807,45.78890877,-6.48071822,storfer,1,D,gradeD_consensus,False,train
DESI-045.7917-12.0704,45.79167973,-12.07044599,storfer,1,D,gradeD_consensus,False,train
DESI-045.8080-61.1020,45.80803653,-61.10201148,storfer,1,D,gradeD_consensus,True,
DESI-045.8244-24.4663,45.82442527,-24.46631018,storfer,1,D,gradeD_consensus,False,train
DESI-045.9287-46.8140,45.92871691,-46.81403948,storfer,1,D,gradeD_consensus,False,train
DESI-046.0944-16.5805,46.09439164,-16.58050466,storfer,1,D,gradeD_consensus,False,train
DESI-046.1108-03.0724,46.11083797,-3.072437972,storfer,1,D,gradeD_consensus,False,train
DESI-046.2273-05.4515,46.22734701,-5.451513048,storfer,1,D,gradeD_consensus,False,valsel
DESI-046.3211-38.0378,46.32111965,-38.0377999,storfer,1,D,gradeD_consensus,False,train
DESI-046.3754-27.9005,46.37538332,-27.90046648,storfer,1,D,gradeD_consensus,False,train
DESI-046.3905-15.0742,46.39051684,-15.07420982,storfer,1,D,gradeD_consensus,False,train
DESI-046.4196-32.1180,46.41960359,-32.11798036,storfer,1,D,gradeD_consensus,False,train
DESI-046.6144-56.3946,46.61442426,-56.39456298,storfer,1,D,gradeD_consensus,False,valsel
DESI-046.7396-23.3937,46.73964359,-23.39371201,storfer,1,D,gradeD_consensus,False,train
DESI-046.8121-20.7062,46.81211699,-20.70615081,storfer,1,D,gradeD_consensus,False,valsel
DESI-046.8547-21.4551,46.85465667,-21.45510187,storfer,1,D,gradeD_consensus,True,
DESI-047.0606-25.8594,47.06055875,-25.85939154,storfer,1,D,gradeD_consensus,False,train
DESI-047.0866-11.0765,47.08657301,-11.07649442,storfer,1,D,gradeD_consensus,False,valsel
DESI-047.1501-45.3903,47.15013899,-45.39029023,storfer,1,D,gradeD_consensus,True,
DESI-047.1980-36.2676,47.19796452,-36.26761215,storfer,1,D,gradeD_consensus,True,
DESI-047.2453-18.4742,47.24525203,-18.47420991,storfer,1,D,gradeD_consensus,True,
DESI-047.3658-38.9108,47.3658208,-38.91075582,storfer,1,D,gradeD_consensus,False,train
DESI-047.4754-58.4605,47.47544407,-58.46050324,storfer,1,D,gradeD_consensus,False,train
DESI-047.5124-10.5368,47.51236443,-10.53677406,storfer,1,D,gradeD_consensus,False,train
DESI-047.5128-44.2451,47.51276656,-44.24505917,storfer,1,D,gradeD_consensus,False,train
DESI-047.5185-57.8173,47.51853707,-57.81728781,storfer,1,D,gradeD_consensus,False,train
DESI-047.5927-55.3396,47.59271709,-55.3396278,storfer,1,D,gradeD_consensus,False,train
DESI-047.6064-44.5002,47.60641999,-44.50016207,storfer,1,D,gradeD_consensus,False,train
DESI-047.6722-37.5431,47.6722298,-37.54311168,storfer,1,D,gradeD_consensus,False,train
DESI-047.8764-13.8517,47.87637635,-13.85170076,storfer,1,D,gradeD_consensus,False,train
DESI-048.0956-29.4408,48.09561812,-29.44076229,storfer,1,D,gradeD_consensus,False,train
DESI-048.2174-55.7631,48.21743657,-55.76310829,storfer,1,D,gradeD_consensus,False,train
DESI-048.2288-37.7018,48.22879328,-37.701819,storfer,1,D,gradeD_consensus,False,train
DESI-048.3290+00.2928,48.32903963,0.2928368632,storfer,1,D,gradeD_consensus,False,train
DESI-048.4459-22.7346,48.445895,-22.73462329,storfer,1,D,gradeD_consensus,False,train
DESI-048.4856-20.7939,48.48563402,-20.7938809,storfer,1,D,gradeD_consensus,False,train
DESI-048.6584-41.4090,48.65842594,-41.40896965,storfer,1,D,gradeD_consensus,False,valsel
DESI-048.8091-64.7542,48.80909994,-64.75423429,storfer,1,D,gradeD_consensus,False,train
DESI-048.8684-27.9493,48.86841407,-27.94934356,storfer,1,D,gradeD_consensus,True,
DESI-049.0871-25.1663,49.08713152,-25.16632064,storfer,1,D,gradeD_consensus,True,
DESI-049.2171-33.3726,49.21705277,-33.37261618,storfer,1,D,gradeD_consensus,False,train
DESI-049.2722-53.6685,49.2721863,-53.66851413,storfer,1,D,gradeD_consensus,False,valsel
DESI-049.2773-43.4571,49.27730203,-43.45714746,storfer,1,D,gradeD_consensus,False,train
DESI-049.3406-27.4366,49.34060018,-27.43660798,storfer,1,D,gradeD_consensus,True,
DESI-049.5396-36.9079,49.53960327,-36.90786881,storfer,1,D,gradeD_consensus,False,train
DESI-049.5506-31.0544,49.55060861,-31.05439238,storfer,1,D,gradeD_consensus,False,train
DESI-049.7973-57.0163,49.79731562,-57.01627752,storfer,1,D,gradeD_consensus,False,valsel
DESI-049.8322-43.9061,49.83222449,-43.90608531,storfer,1,D,gradeD_consensus,False,train
DESI-049.8543-45.3177,49.85428502,-45.31774422,storfer,1,D,gradeD_consensus,False,train
DESI-049.9462-20.2452,49.94619773,-20.2451737,storfer,1,D,gradeD_consensus,False,train
DESI-049.9861-10.2335,49.98607721,-10.23353532,storfer,1,D,gradeD_consensus,False,train
DESI-049.9982-51.8924,49.99822475,-51.8923986,storfer,1,D,gradeD_consensus,False,train
DESI-050.1844-53.0562,50.18435827,-53.05624425,storfer,1,D,gradeD_consensus,False,train
DESI-050.2957-14.9153,50.29568613,-14.91532827,storfer,1,D,gradeD_consensus,False,train
DESI-050.3011-13.1932,50.30111922,-13.19322935,storfer,1,D,gradeD_consensus,False,train
DESI-050.3331-30.8741,50.3331426,-30.87410199,storfer,1,D,gradeD_consensus,False,train
DESI-050.3646-27.7794,50.3645865,-27.77937339,storfer,1,D,gradeD_consensus,False,train
DESI-050.5107-44.4495,50.51067379,-44.44952988,storfer,1,D,gradeD_consensus,False,valsel
DESI-050.5149-10.5227,50.51493752,-10.52272483,storfer,1,D,gradeD_consensus,False,train
DESI-050.7132-31.8683,50.71320197,-31.86829259,storfer,1,D,gradeD_consensus,False,train
DESI-050.7168-31.7038,50.71680871,-31.70379867,storfer,1,D,gradeD_consensus,False,train
DESI-050.7453-15.4913,50.7452935,-15.49131602,storfer,1,D,gradeD_consensus,False,train
DESI-050.9258-10.7583,50.9257724,-10.75834595,storfer,1,D,gradeD_consensus,False,train
