session,workflow,role,file,killed,n_records,n_assistant,read,read_img,bash,write,websearch,webfetch,other_tools,in_tok,out_tok,cache_read,cache_create,wall_s,t0,t1,model
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a87e1785956dea6eb.jsonl,0,46,26,15,14,0,1,0,0,1,49,8211,556098,57431,145.689,2026-08-08T02:00:41.058000+00:00,2026-08-08T02:03:06.747000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-aed3d8827e43c750d.jsonl,0,49,28,15,14,1,1,0,0,1,53,8961,624049,59123,141.685,2026-08-08T02:02:38.539000+00:00,2026-08-08T02:05:00.224000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-aa93d51be1ab478a5.jsonl,0,53,31,15,14,2,1,0,0,1,57,9772,724020,66651,202.872,2026-08-08T02:02:39.469000+00:00,2026-08-08T02:06:02.341000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a95e462c94b82e865.jsonl,0,49,28,15,14,1,1,0,0,1,53,13133,631646,60210,182.761,2026-08-08T02:00:41.046000+00:00,2026-08-08T02:03:43.807000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-aba9559d8f4cc0c03.jsonl,0,48,27,15,14,1,1,0,0,1,51,2150,575824,51777,131.125,2026-08-08T02:00:41.375000+00:00,2026-08-08T02:02:52.500000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-afae6fdd0254ab541.jsonl,0,19,10,3,2,1,1,0,0,1,20,2230,157050,16574,40.671,2026-08-08T02:03:12.857000+00:00,2026-08-08T02:03:53.528000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-aecd29ba9dd58bb9d.jsonl,0,48,28,15,14,0,1,0,0,1,53,3164,584419,54178,116.77,2026-08-08T02:00:41.226000+00:00,2026-08-08T02:02:37.996000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a9b6c9dfb3a6c96d8.jsonl,0,46,26,15,14,0,1,0,0,1,49,8069,544709,52945,119.503,2026-08-08T02:00:40.866000+00:00,2026-08-08T02:02:40.369000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-ac5079755d9a8fa92.jsonl,0,46,26,15,14,0,1,0,0,1,49,6745,550368,55009,147.223,2026-08-08T02:00:40.937000+00:00,2026-08-08T02:03:08.160000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-ae43cc72619ebc376.jsonl,0,47,27,15,14,0,1,0,0,1,51,7382,562004,55889,132.509,2026-08-08T02:00:41.601000+00:00,2026-08-08T02:02:54.110000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-aa82a57a75cd50c30.jsonl,0,49,28,15,14,1,1,0,0,1,53,5604,597368,51541,110.032,2026-08-08T02:00:41.990000+00:00,2026-08-08T02:02:32.022000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a7e39b9ce834d4337.jsonl,0,49,28,15,14,1,1,0,0,1,53,4845,615377,56684,141.535,2026-08-08T02:02:44.121000+00:00,2026-08-08T02:05:05.656000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-ad79ab070a3e0c268.jsonl,0,52,30,15,14,2,1,0,0,1,57,7330,654388,52477,117.112,2026-08-08T02:02:41.658000+00:00,2026-08-08T02:04:38.770000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a2475bd2ea7e3f44f.jsonl,0,53,31,15,14,1,1,0,0,2,58,4026,685114,61381,145.422,2026-08-08T02:00:40.815000+00:00,2026-08-08T02:03:06.237000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-ac1ef1a481b0a13a1.jsonl,0,58,34,17,16,2,1,0,0,1,64,7382,782473,61527,138.471,2026-08-08T02:02:38.911000+00:00,2026-08-08T02:04:57.382000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a8ec2afbdaee6dc29.jsonl,0,48,28,15,14,0,1,0,0,1,53,10461,604453,60990,162.229,2026-08-08T02:00:41.328000+00:00,2026-08-08T02:03:23.557000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a3fbf3a78223177ab.jsonl,0,47,27,15,14,0,1,0,0,1,51,9847,565676,56139,131.108,2026-08-08T02:00:41.077000+00:00,2026-08-08T02:02:52.185000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a8d4a536e8451aab7.jsonl,0,49,28,15,14,1,1,0,0,1,53,3785,582689,51706,114.708,2026-08-08T02:00:40.891000+00:00,2026-08-08T02:02:35.599000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-abac6357bc41619d3.jsonl,0,50,29,15,14,1,1,0,0,1,55,8889,632921,59221,153.46,2026-08-08T02:02:50.122000+00:00,2026-08-08T02:05:23.582000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a6708a133e2d59d61.jsonl,0,48,28,15,14,0,1,0,0,1,53,7875,598275,56786,135.545,2026-08-08T02:02:57.054000+00:00,2026-08-08T02:05:12.599000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-ac8e3012d825796a6.jsonl,0,46,26,15,14,0,1,0,0,1,49,6371,541715,51743,115.666,2026-08-08T02:00:40.933000+00:00,2026-08-08T02:02:36.599000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-afbecd84ce6a94355.jsonl,0,46,26,15,14,0,1,0,0,1,49,5339,539100,51325,126.264,2026-08-08T02:00:41.185000+00:00,2026-08-08T02:02:47.449000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-ab4c185cd8b01ae49.jsonl,0,48,28,15,14,0,1,0,0,1,53,5907,591825,56219,123.313,2026-08-08T02:02:57.496000+00:00,2026-08-08T02:05:00.809000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a4a41b9c130e680c7.jsonl,0,46,26,15,14,0,1,0,0,1,49,13412,560545,61070,203.712,2026-08-08T02:03:10.493000+00:00,2026-08-08T02:06:34.205000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-a5d94d662265e6f8e.jsonl,0,47,27,15,14,0,1,0,0,1,51,6584,566525,51814,114.768,2026-08-08T02:03:09.614000+00:00,2026-08-08T02:05:04.382000+00:00,claude-opus-5
discovery,wf_fee387bc-c12,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_fee387bc-c12/agent-aaec3e74476e7ba64.jsonl,0,112,60,29,28,8,1,0,0,1,111,17133,2096200,135959,308.726,2026-08-08T02:02:58.583000+00:00,2026-08-08T02:08:07.309000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-aa55eb8f9f76ced74.jsonl,0,72,43,19,18,5,1,0,0,1,81,7419,1181389,81717,300.306,2026-08-09T14:56:07.133000+00:00,2026-08-09T15:01:07.439000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a9d81f7302e7cc945.jsonl,0,46,27,13,12,1,1,0,0,1,51,2031,567894,58638,204.725,2026-08-09T14:56:07.870000+00:00,2026-08-09T14:59:32.595000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a1828c0c6df569ca9.jsonl,0,47,28,13,12,1,1,0,0,1,53,9688,603381,59182,161.61,2026-08-09T14:56:08.459000+00:00,2026-08-09T14:58:50.069000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a086f7f3763d68113.jsonl,0,132,79,36,35,12,1,0,0,1,2348,17767,2912796,132985,421.558,2026-08-09T14:56:11.536000+00:00,2026-08-09T15:03:13.094000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a6c367777376a5327.jsonl,0,46,27,13,12,1,1,0,0,1,51,3883,565289,54780,188.311,2026-08-09T14:56:18.266000+00:00,2026-08-09T14:59:26.577000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-ac45e005636072f88.jsonl,0,100,59,27,26,9,1,0,0,1,110,26656,2024364,148271,436.113,2026-08-09T14:56:06.965000+00:00,2026-08-09T15:03:23.078000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a206bba48cefa30b2.jsonl,0,212,125,63,62,19,1,0,0,1,10968,49588,7699913,271314,920.952,2026-08-09T14:56:08.239000+00:00,2026-08-09T15:11:29.191000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a550d109e2bfb84f2.jsonl,0,52,31,13,12,3,1,0,0,1,58,4274,691828,87280,269.123,2026-08-09T14:56:15.352000+00:00,2026-08-09T15:00:44.475000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a6460c074691dde02.jsonl,0,123,73,34,33,11,1,0,0,1,4803,20765,2820460,146398,480.472,2026-08-09T14:56:19.892000+00:00,2026-08-09T15:04:20.364000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-ab467d32d5e42d09d.jsonl,0,139,82,37,36,15,1,0,0,1,152,22820,3112316,118498,491.153,2026-08-09T14:56:19.035000+00:00,2026-08-09T15:04:30.188000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-afa6c07d373a7af64.jsonl,0,165,98,43,42,19,1,0,0,1,181,31056,5036443,195066,662.618,2026-08-09T14:56:14.550000+00:00,2026-08-09T15:07:17.168000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a3d40686d7f17b229.jsonl,0,83,49,24,23,5,1,0,0,1,91,9072,1337923,84642,227.638,2026-08-09T14:58:52.948000+00:00,2026-08-09T15:02:40.586000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a2757d3f0229299de.jsonl,0,103,61,29,28,8,1,0,0,1,113,19001,2019808,110066,365.396,2026-08-09T14:56:07.158000+00:00,2026-08-09T15:02:12.554000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a2a5bc96023c91993.jsonl,0,171,103,45,44,18,1,0,0,1,2395,32135,5586405,215507,867.364,2026-08-09T14:56:11.632000+00:00,2026-08-09T15:10:38.996000+00:00,claude-opus-5
discovery,wf_864202f5-82c,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_864202f5-82c/agent-a5fbd94a336ebd398.jsonl,0,107,64,30,29,8,1,0,0,1,119,15382,2117680,111733,394.98,2026-08-09T14:56:07.106000+00:00,2026-08-09T15:02:42.086000+00:00,claude-opus-5
discovery,wf_3c1a2b04-a22,notes,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3c1a2b04-a22/agent-a25726075a319ad73.jsonl,0,26,15,1,0,6,0,0,0,1,28,4275,263807,37126,58.101,2026-08-10T23:06:27.950000+00:00,2026-08-10T23:07:26.051000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-aff8426259d8be55b.jsonl,0,46,26,15,14,0,1,0,0,1,49,6073,544204,51392,110.71,2026-08-08T02:16:01.631000+00:00,2026-08-08T02:17:52.341000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a698e232f8ad515d1.jsonl,0,46,26,15,14,0,1,0,0,1,49,8326,545681,53820,136.903,2026-08-08T02:16:01.386000+00:00,2026-08-08T02:18:18.289000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-af06760fd66ad84c9.jsonl,0,47,27,15,14,0,1,0,0,1,51,5266,586200,60033,160.333,2026-08-08T02:16:01.530000+00:00,2026-08-08T02:18:41.863000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a114f8c1d42f23db3.jsonl,0,28,16,9,8,0,0,0,0,0,30,3102,258777,32603,54.674,2026-08-08T02:17:55.434000+00:00,2026-08-08T02:18:50.108000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-aff0ce50518d30622.jsonl,0,50,29,15,14,1,1,0,0,1,55,5501,616248,55055,112.627,2026-08-08T02:16:01.795000+00:00,2026-08-08T02:17:54.422000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a762e8423003fc69a.jsonl,0,76,45,24,23,4,0,0,0,0,83,7399,1133438,71111,168.337,2026-08-08T02:16:02.748000+00:00,2026-08-08T02:18:51.085000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-afbec0cc34e236df3.jsonl,0,27,15,9,8,0,0,0,0,0,28,2695,239103,28992,52.366,2026-08-08T02:17:57.714000+00:00,2026-08-08T02:18:50.080000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a50be3f89c21e2d06.jsonl,0,46,26,15,14,0,1,0,0,1,49,5716,549032,53602,129.418,2026-08-08T02:16:02.098000+00:00,2026-08-08T02:18:11.516000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-ae712b0df846d8d96.jsonl,0,23,13,7,6,0,0,0,0,0,24,1755,193998,24934,30.335,2026-08-08T02:18:15.305000+00:00,2026-08-08T02:18:45.640000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a2e516c869e63634e.jsonl,0,43,23,15,14,0,1,0,0,1,41,8247,446469,68979,129.287,2026-08-08T02:16:01.698000+00:00,2026-08-08T02:18:10.985000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a9dbbd4c15766620b.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.382,2026-08-08T02:18:45.670000+00:00,2026-08-08T02:18:46.052000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-aa546123ade730c34.jsonl,0,23,13,7,6,0,0,0,0,0,24,717,193980,24348,23.371,2026-08-08T02:18:21.969000+00:00,2026-08-08T02:18:45.340000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a4ea6c474efbf5838.jsonl,0,22,12,7,6,0,0,0,0,0,22,3058,178098,24435,33.494,2026-08-08T02:18:14.428000+00:00,2026-08-08T02:18:47.922000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a6f22ed65280e9adf.jsonl,0,28,16,9,8,0,0,0,0,0,30,932,256440,30902,52.716,2026-08-08T02:17:56.932000+00:00,2026-08-08T02:18:49.648000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-aa8488cf2f4c9291d.jsonl,0,46,26,15,14,0,1,0,0,1,49,4723,544598,50647,111.327,2026-08-08T02:16:01.571000+00:00,2026-08-08T02:17:52.898000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-aa9891970d2c77e42.jsonl,0,68,40,21,20,4,0,0,0,0,72,4543,973819,73826,170.804,2026-08-08T02:16:01.653000+00:00,2026-08-08T02:18:52.457000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a75721944c1f738c7.jsonl,0,54,31,16,15,2,1,0,0,1,57,8874,723701,59536,160.807,2026-08-08T02:16:01.736000+00:00,2026-08-08T02:18:42.543000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a280fe036bc12a1c6.jsonl,0,32,18,11,10,0,0,0,0,0,31,1840,306660,33624,43.168,2026-08-08T02:18:09.880000+00:00,2026-08-08T02:18:53.048000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-ab96421cbdc020047.jsonl,0,62,36,19,18,4,0,0,0,0,65,6896,848703,64425,170.102,2026-08-08T02:16:01.849000+00:00,2026-08-08T02:18:51.951000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-abc1cc5c9820a6a3d.jsonl,0,73,42,23,22,4,1,0,0,0,76,7209,1022207,83387,164.042,2026-08-08T02:16:01.077000+00:00,2026-08-08T02:18:45.119000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-af40b8fd488f94dce.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.272,2026-08-08T02:18:44.815000+00:00,2026-08-08T02:18:45.087000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-ad99fad1d32815a93.jsonl,0,23,13,7,6,0,0,0,0,0,24,3315,194013,25699,43.447,2026-08-08T02:18:06.794000+00:00,2026-08-08T02:18:50.241000+00:00,<synthetic>
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a090d8972b93fa6d8.jsonl,0,46,26,15,14,0,1,0,0,1,49,1893,552530,52725,121.253,2026-08-08T02:16:02.008000+00:00,2026-08-08T02:18:03.261000+00:00,claude-opus-5
discovery,wf_129a5e5a-bc8,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_129a5e5a-bc8/agent-a7f0d25aa04bcf21a.jsonl,0,50,29,15,14,1,1,0,0,1,55,6794,619599,55188,124.918,2026-08-08T02:16:01.299000+00:00,2026-08-08T02:18:06.217000+00:00,claude-opus-5
discovery,wf_d82eefc9-f3a,catalogue,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_d82eefc9-f3a/agent-adfd2306314c1e89e.jsonl,0,185,115,1,0,59,1,2,1,3,216,39935,7421433,286576,863.357,2026-08-10T17:57:18.884000+00:00,2026-08-10T18:11:42.241000+00:00,claude-opus-5
discovery,wf_d82eefc9-f3a,catalogue,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_d82eefc9-f3a/agent-a83d6b98c6f0cf70a.jsonl,0,66,42,0,0,14,2,1,2,2,81,9666,843156,85495,238.309,2026-08-10T17:57:18.639000+00:00,2026-08-10T18:01:16.948000+00:00,claude-opus-5
discovery,wf_d82eefc9-f3a,catalogue,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_d82eefc9-f3a/agent-a23fb9e2a64ae23cc.jsonl,0,85,51,0,0,22,0,1,5,3,96,11097,1526594,96856,363.875,2026-08-10T17:57:19.936000+00:00,2026-08-10T18:03:23.811000+00:00,claude-opus-5
discovery,wf_d82eefc9-f3a,catalogue,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_d82eefc9-f3a/agent-adbb0dafd83124018.jsonl,0,71,45,1,0,16,1,1,1,3,80,7978,1002021,106730,241.711,2026-08-10T17:57:18.679000+00:00,2026-08-10T18:01:20.390000+00:00,claude-opus-5
discovery,wf_d82eefc9-f3a,catalogue,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_d82eefc9-f3a/agent-a84edbba7e501206b.jsonl,0,162,108,3,0,34,1,3,1,9,199,31177,4831981,204820,735.752,2026-08-10T17:57:18.669000+00:00,2026-08-10T18:09:34.421000+00:00,claude-opus-5
discovery,wf_d82eefc9-f3a,catalogue,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_d82eefc9-f3a/agent-a5821bda461cb9b75.jsonl,0,66,43,0,0,12,1,2,3,2,82,5261,792048,76001,225.532,2026-08-10T17:57:18.650000+00:00,2026-08-10T18:01:04.182000+00:00,claude-opus-5
discovery,wf_d82eefc9-f3a,catalogue,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_d82eefc9-f3a/agent-abbcd2c8e26656100.jsonl,0,128,81,1,0,29,1,3,6,4,153,32291,3464666,211351,716.953,2026-08-10T17:57:18.252000+00:00,2026-08-10T18:09:15.205000+00:00,claude-opus-5
discovery,wf_d82eefc9-f3a,catalogue,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_d82eefc9-f3a/agent-a85466449090ea945.jsonl,0,177,119,2,0,45,0,1,5,2,219,24579,4251994,151879,633.904,2026-08-10T17:57:19.786000+00:00,2026-08-10T18:07:53.690000+00:00,claude-opus-5
discovery,wf_7cd3c942-6db,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_7cd3c942-6db/agent-acb6f723cb9dc132a.jsonl,0,50,29,15,14,1,1,0,0,1,55,4819,657926,60701,176.194,2026-08-08T15:59:09.395000+00:00,2026-08-08T16:02:05.589000+00:00,claude-opus-5
discovery,wf_7cd3c942-6db,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_7cd3c942-6db/agent-a7f28dbc958927a8a.jsonl,0,52,30,15,14,2,1,0,0,1,56,8676,664558,58671,157.669,2026-08-08T15:57:04.319000+00:00,2026-08-08T15:59:41.988000+00:00,claude-opus-5
discovery,wf_7cd3c942-6db,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_7cd3c942-6db/agent-ae020afb97cca54ee.jsonl,0,50,29,15,14,1,1,0,0,1,55,8719,660817,59835,172.74,2026-08-08T15:59:19.878000+00:00,2026-08-08T16:02:12.618000+00:00,claude-opus-5
discovery,wf_7cd3c942-6db,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_7cd3c942-6db/agent-a08b07660f83676a4.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.269,2026-08-08T16:07:25.930000+00:00,2026-08-08T16:07:26.199000+00:00,<synthetic>
discovery,wf_7cd3c942-6db,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_7cd3c942-6db/agent-acd54b8e02ef99165.jsonl,0,46,26,15,14,0,1,0,0,1,49,8058,550495,53805,140.03,2026-08-08T15:57:02.902000+00:00,2026-08-08T15:59:22.932000+00:00,claude-opus-5
discovery,wf_7cd3c942-6db,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_7cd3c942-6db/agent-a05e2145391b8be1d.jsonl,0,47,27,15,14,0,1,0,0,1,51,6129,571905,52489,113.31,2026-08-08T16:02:17.748000+00:00,2026-08-08T16:04:11.058000+00:00,claude-opus-5
